Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1, Nr. 1a, Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;15;19;9;13;12;7;14;4;13;6;7;6;2018
239120;Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b), Abs. 2 in Bezug auf Abs. 1 Nr. 1b), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b), Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB;1;2;2;5;3;2;7;1;0;1;0;0;2018
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1, Nr. 1 c), Abs. 2 in Bezug auf Abs. 1, Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1c), Abs. 4 in Bezug auf Abs. 1, Nr. 1c) StGB;1;2;0;0;0;0;0;0;0;0;0;0;2018
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1, Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;0;2;21;2;1;1;2;0;1;1;0;3;2018
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;0;1;0;0;0;0;0;0;1;0;0;0;2018
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2018
239200;Zwangsprostitution § 232a StGB;11;21;12;14;19;9;23;16;17;4;5;10;2018
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;11;20;12;14;19;9;23;16;17;4;5;10;2018
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;0;1;0;0;0;0;0;0;0;0;0;0;2018
239300;Zwangsarbeit § 232b StGB;0;1;0;0;0;1;1;0;0;0;1;0;2018
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1, Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;0;0;0;0;0;1;0;0;0;0;0;0;2018
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1, Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;0;1;0;0;0;0;0;0;0;0;0;0;2018
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1, Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;1;0;0;0;1;0;2018
239400;Ausbeutung der Arbeitskraft § 233 StGB;1;1;1;0;1;1;2;0;0;2;2;0;2018
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1, Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1, Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;1;1;1;0;1;0;0;0;0;2;2;0;2018
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1, Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1, Nr. 2 StGB;0;0;0;0;0;1;0;0;0;0;0;0;2018
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1, Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1, Nr. 3 StGB;0;0;0;0;0;0;2;0;0;0;0;0;2018
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;2;2;1;3;1;0;2;1;2;3;0;0;2018
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1, Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;2;2;1;1;1;0;1;1;1;2;0;0;2018
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1, Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);0;0;0;1;0;0;1;0;1;1;0;0;2018
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1, Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2018
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;1;0;0;0;0;0;0;0;0;2018
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;86313;79251;94630;85397;89111;97008;94127;90609;88766;89410;85160;76360;2018
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;574;496;504;542;514;515;550;548;570;544;521;489;2018
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;237;192;452;206;338;446;479;426;410;424;272;223;2018
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;2443;2029;5082;2430;3819;5586;5506;5081;4593;4039;3165;2147;2018
3**400;Einfacher Diebstahl von Schusswaffen;15;13;8;12;14;18;16;17;18;10;6;12;2018
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;7275;6979;8199;7346;7950;8270;8386;7689;7951;7903;7938;7572;2018
3**700;Einfacher Diebstahl von/aus Automaten;146;114;117;119;98;135;121;120;125;129;156;109;2018
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;43;37;140;66;65;53;65;61;47;64;47;47;2018
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;21561;19662;27791;21646;24412;28242;28439;26611;25653;24827;22400;19787;2018
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;21183;19293;27391;21277;24064;27857;28034;26222;25322;24461;22053;19476;2018
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;71;67;96;76;72;102;105;93;79;95;69;72;2018
300050;Entziehung elektrischer Energie § 248c StGB;307;302;304;293;276;283;300;296;252;271;278;239;2018
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;551;480;491;529;497;507;531;535;553;525;500;476;2018
300110;Einfacher Diebstahl von Kraftwagen;273;234;233;275;237;240;259;289;290;237;248;257;2018
300140;Unbefugter Gebrauch von Kraftwagen;278;246;258;254;260;267;272;246;263;288;252;219;2018
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;232;189;449;202;331;441;473;418;402;420;263;217;2018
300210;Einfacher Diebstahl von Mopeds und Krafträdern;217;174;398;171;283;382;411;369;353;375;238;195;2018
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;15;15;51;31;48;59;62;49;49;45;25;22;2018
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;2147;1744;4666;2097;3430;5155;5099;4670;4204;3694;2844;1897;2018
300310;Einfacher Diebstahl von Fahrrädern;2077;1698;4509;2036;3328;4994;4949;4529;4107;3586;2767;1841;2018
300340;Unbefugter Gebrauch von Fahrrädern;70;46;157;61;102;161;150;141;97;108;77;56;2018
300400;Einfacher Diebstahl von Schusswaffen;7;5;2;5;3;9;9;9;9;5;3;7;2018
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;2445;2212;3044;2382;2785;3061;3283;2931;2931;2705;2513;2357;2018
300700;Einfacher Diebstahl von/aus Automaten;124;92;96;104;79;106;95;88;104;113;135;101;2018
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;37;33;126;53;59;38;51;46;39;39;36;35;2018
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;232;213;220;203;212;234;241;210;226;238;242;227;2018
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;208;189;205;185;188;219;220;193;205;217;223;210;2018
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;24;24;15;18;24;15;21;17;21;21;19;17;2018
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;2981;2479;2764;2617;2645;2904;2769;2866;2618;2785;2588;2155;2018
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;2588;2164;2368;2295;2282;2498;2389;2459;2250;2371;2183;1883;2018
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;21;12;9;4;9;5;10;7;9;11;15;9;2018
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;5;3;3;4;7;5;6;8;8;4;9;6;2018
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;41;35;58;47;50;54;67;42;46;53;44;25;2018
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;1;1;0;0;3;0;1;3;1;1;1;2;2018
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;315;253;308;256;284;318;282;329;294;324;326;221;2018
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;7;10;11;7;7;17;6;12;7;6;6;3;2018
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;3;1;7;4;3;7;8;6;3;15;4;6;2018
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;2160;2097;2008;2214;2082;1874;1894;1789;2021;2018;2007;2140;2018
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1654;1630;1552;1713;1548;1456;1454;1400;1551;1577;1546;1643;2018
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;491;455;446;493;522;406;420;369;456;431;446;492;2018
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;15;12;10;8;12;12;20;20;14;10;15;5;2018
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;30435;28917;27887;30713;28643;29228;26641;26764;26519;28303;28784;25475;2018
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;1473;1363;1591;1503;1461;1781;1592;1621;1512;1655;1657;1599;2018
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;11;15;13;9;16;9;20;16;11;9;13;10;2018
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;554;633;682;713;715;778;666;632;643;669;761;626;2018
326*00;Einfacher Ladendiebstahl;28397;26906;25601;28488;26451;26660;24363;24495;24353;25970;26353;23240;2018
326000;Einfacher Ladendiebstahl von sonstigem Gut;28383;26888;25585;28471;26430;26629;24336;24470;24332;25943;26333;23220;2018
326300;Einfacher Ladendiebstahl von Fahrrädern;14;18;16;17;21;31;27;25;21;27;20;20;2018
335*00;Einfacher Diebstahl in/aus Wohnungen;3791;3147;3765;3568;3592;3891;3993;4101;3593;3340;3080;2819;2018
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;3537;2931;3496;3285;3335;3616;3688;3794;3318;3094;2859;2613;2018
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;7;7;6;7;8;9;6;5;8;4;2;3;2018
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;244;206;256;267;246;258;293;293;262;232;212;197;2018
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;3;3;7;9;3;8;6;9;5;10;7;6;2018
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;931;772;933;808;890;896;846;916;883;880;813;717;2018
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;701;555;604;548;588;559;553;588;572;624;569;522;2018
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;230;217;329;260;302;337;293;328;311;256;244;195;2018
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;691;695;953;824;869;965;1007;932;889;1086;919;576;2018
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;669;672;935;800;847;933;968;905;856;1052;896;566;2018
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;2;4;4;9;8;3;9;6;8;8;6;4;2018
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;20;19;14;15;14;29;30;21;25;26;17;6;2018
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;9564;7934;11181;9158;10403;11077;10479;10166;10113;10198;9550;8425;2018
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;9249;7681;10708;8850;10022;10577;9905;9651;9597;9722;9163;8121;2018
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;315;253;473;308;381;500;574;515;516;476;387;304;2018
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;3;1;5;6;2;4;3;0;2;4;2;2;2018
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;0;4;1;5;2;3;3;3;2;1;2;1;2018
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;19;15;18;30;38;20;29;33;28;29;19;22;2018
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;2;0;4;2;2;3;2;0;1;0;1;2;2018
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;16;5;3;7;4;2;8;5;5;6;6;4;2018
390000;Einfacher Taschendiebstahl von sonstigem Gut;5517;5631;5262;5330;5152;5443;5415;4934;5168;5175;5196;5566;2018
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;2867;2924;2961;2894;2979;2905;2817;2582;2803;3019;3257;3352;2018
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;72685;59950;74105;63794;68121;73306;71403;68270;68411;73519;67528;58446;2018
4.00E+100;Schwerer Diebstahl von Kraftwagen;1992;1831;1892;2027;1832;1880;1699;1743;1784;1909;1735;1233;2018
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;982;685;1743;756;1219;1697;1725;1573;1550;1663;1056;904;2018
4.00E+300;Schwerer Diebstahl von Fahrrädern;13855;11978;25723;13363;19752;27857;26473;25492;24653;23104;18331;12544;2018
4**400;Schwerer Diebstahl von Schusswaffen;49;29;30;31;25;19;34;27;29;42;45;37;2018
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;875;733;936;757;846;918;964;925;860;900;867;665;2018
4**700;Schwerer Diebstahl von/aus Automaten;1456;1020;1041;992;1057;905;925;928;898;1073;838;854;2018
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;54;52;69;58;59;50;42;38;43;39;27;52;2018
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;11177;9334;10447;10938;10589;9603;9549;8791;8958;10252;9926;8988;2018
400010;Besonders schwerer Fall des Diebstahls;10899;8989;10130;10575;10143;9323;9306;8600;8725;9977;9666;8785;2018
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;278;345;317;363;446;280;243;191;233;275;260;203;2018
400100;Schwerer Diebstahl insgesamt von Kraftwagen;1911;1782;1839;1960;1770;1810;1637;1686;1732;1843;1676;1188;2018
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;1765;1676;1739;1863;1686;1719;1557;1574;1640;1718;1599;1150;2018
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;146;106;100;97;84;91;80;112;92;125;77;38;2018
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;962;666;1725;741;1199;1674;1702;1555;1527;1638;1035;886;2018
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;956;662;1709;735;1186;1667;1691;1545;1518;1626;1027;881;2018
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;4;16;6;13;7;11;10;9;12;8;5;2018
400300;Schwerer Diebstahl insgesamt von Fahrrädern;12155;10506;23510;11641;17672;25861;24378;23424;22778;21192;16587;11116;2018
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;12132;10495;23473;11624;17643;25791;24273;23381;22738;21144;16555;11099;2018
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;23;11;37;17;29;70;105;43;40;48;32;17;2018
400400;Schwerer Diebstahl insgesamt von Schusswaffen;12;6;11;9;8;6;17;9;9;12;8;5;2018
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;11;6;11;9;8;6;15;9;8;12;7;5;2018
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;0;0;2;0;1;0;1;0;2018
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;101;120;120;98;123;114;158;108;88;82;104;66;2018
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;91;115;115;94;113;101;150;100;85;80;99;60;2018
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;5;5;4;10;13;8;8;3;2;5;6;2018
400700;Schwerer Diebstahl insgesamt von/aus Automaten;1181;789;737;741;784;653;674;723;665;808;631;638;2018
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;1165;771;729;721;768;643;655;710;652;790;609;629;2018
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;16;18;8;20;16;10;19;13;13;18;22;9;2018
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;34;36;54;45;38;36;29;23;29;24;14;32;2018
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;33;36;53;45;38;36;29;23;29;23;13;32;2018
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;1;0;0;0;0;0;0;1;1;0;2018
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;111;115;156;181;138;119;128;104;110;67;53;56;2018
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;111;115;156;181;138;119;128;104;110;67;53;56;2018
405010;Besonders schwerer Fall des Diebstahls  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;97;103;125;158;124;106;120;91;94;58;45;53;2018
405020;Schwerer Diebstahl  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;14;12;31;23;14;13;8;13;16;9;8;3;2018
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;5838;4715;5405;5549;5274;5086;5063;4928;4440;5010;4690;4412;2018
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5523;4478;5068;5278;4995;4758;4756;4609;4160;4728;4413;4220;2018
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;5403;4344;4995;5192;4888;4695;4696;4546;4105;4665;4333;4115;2018
410020;Schwerer Diebstahl  in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;120;134;73;86;107;63;60;63;55;63;80;105;2018
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;59;42;31;56;47;43;37;44;36;53;42;37;2018
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;54;38;28;52;43;40;33;40;35;50;40;37;2018
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;4;3;4;4;3;4;4;1;3;2;0;2018
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;20;19;18;15;20;23;23;18;23;25;21;18;2018
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;20;19;18;14;20;23;23;18;23;25;21;18;2018
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;1;0;0;0;0;0;0;0;0;2018
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;101;85;130;95;101;138;142;135;123;86;100;59;2018
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;99;82;129;93;101;137;136;133;121;86;100;59;2018
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;3;1;2;0;1;6;2;2;0;0;0;2018
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;5;7;4;2;3;1;5;6;6;2;3;5;2018
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;5;6;4;2;3;1;5;6;6;2;3;5;2018
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;1;0;0;0;0;0;0;0;0;0;0;2018
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;65;37;71;43;47;74;49;68;48;59;58;35;2018
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;63;34;67;43;42;69;46;66;47;54;53;34;2018
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;3;4;0;5;5;3;2;1;5;5;1;2018
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;51;40;71;50;48;43;43;38;36;46;42;28;2018
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;48;37;70;49;46;43;42;38;36;41;42;28;2018
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;3;1;1;2;0;1;0;0;5;0;0;2018
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;14;7;12;10;13;6;8;10;8;11;11;10;2018
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;14;7;11;10;13;5;7;10;8;11;11;9;2018
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;1;0;0;1;1;0;0;0;0;1;2018
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1563;1298;1472;1460;1553;1429;1524;1409;1323;1386;1287;1233;2018
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1327;1080;1219;1233;1305;1202;1298;1220;1109;1150;1096;1032;2018
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1310;1068;1201;1214;1285;1181;1274;1202;1098;1133;1080;1019;2018
