Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;45;44;49;41;45;52;50;41;35;47;42;36;2017
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;6;2;2;6;4;0;1;4;3;1;1;2017
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;22;18;26;25;27;28;25;30;24;30;24;16;2017
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;21;18;26;25;26;26;25;30;24;28;23;16;2017
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;1;2;0;0;0;2;1;0;2017
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;68;72;133;131;164;125;142;135;132;137;110;80;2017
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;67;72;131;129;162;124;141;135;131;135;110;80;2017
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;2;2;2;1;1;0;1;2;0;0;2017
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;7;4;7;7;5;3;5;1;4;4;3;5;2017
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;6;4;7;5;5;3;3;1;4;4;3;5;2017
410420;Schwerer Diebstahlin/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;2;0;0;2;0;0;0;0;0;2017
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;68;48;57;45;63;64;60;61;57;60;41;53;2017
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;68;47;54;43;60;61;56;60;55;56;41;49;2017
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;1;3;2;3;3;4;1;2;4;0;4;2017
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;55;46;43;64;52;56;53;50;53;42;42;56;2017
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;53;46;43;61;51;55;53;49;53;41;40;54;2017
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;3;1;1;0;1;0;1;2;2;2017
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;5;7;4;19;11;7;14;7;9;9;10;10;2017
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;4;7;4;14;11;6;12;7;9;9;10;10;2017
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;5;0;1;2;0;0;0;0;0;2017
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1638;1511;1617;1509;1652;1562;1594;1559;1457;1708;1539;1361;2017
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1354;1273;1407;1304;1420;1368;1379;1359;1261;1443;1303;1159;2017
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1344;1257;1379;1289;1405;1352;1353;1326;1237;1409;1289;1129;2017
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;16;28;15;15;16;26;33;24;34;14;30;2017
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;20;22;22;29;26;28;21;23;21;17;20;27;2017
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;17;18;21;27;24;28;19;21;15;13;19;21;2017
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;4;1;2;2;0;2;2;6;4;1;6;2017
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;264;216;188;176;206;166;194;177;175;248;216;175;2017
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;258;208;183;172;204;165;177;171;171;247;214;169;2017
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;8;5;4;2;1;17;6;4;1;2;6;2017
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;4105;3909;4344;3786;4102;3841;3904;3689;3619;3836;4147;3848;2017
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;2223;2098;2338;2169;2376;2173;2133;1922;1875;2057;2106;2089;2017
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;2131;1995;2246;2077;2284;2057;2018;1832;1757;1962;1972;1971;2017
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;92;103;92;92;92;116;115;90;118;95;134;118;2017
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;24;25;26;23;29;22;37;32;27;41;31;25;2017
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;22;24;25;23;27;22;36;31;24;36;31;20;2017
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;1;1;0;2;0;1;1;3;5;0;5;2017
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;2;7;1;1;3;1;3;6;4;4;1;6;2017
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;2;5;1;1;2;1;2;5;3;2;1;4;2017
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2;0;0;1;0;1;1;1;2;0;2;2017
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;27;41;45;42;44;49;38;31;43;36;24;31;2017
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;23;29;36;36;40;39;31;28;34;21;21;24;2017
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;12;9;6;4;10;7;3;9;15;3;7;2017
426*00;Schwerer Ladendiebstahl;1829;1738;1934;1551;1650;1596;1693;1698;1670;1698;1985;1697;2017
426000;Schwerer Ladendiebstahl insgesamt;1829;1738;1934;1551;1650;1596;1693;1698;1670;1698;1985;1697;2017
426010;Besonders schwerer Fall des Ladendiebstahls;1297;1201;1352;1072;1147;1136;1159;1145;1128;1161;1347;1154;2017
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;532;537;582;479;503;460;534;553;542;537;638;543;2017
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;12482;10363;9721;7094;7054;6310;6537;6091;5461;6546;6422;2221;2017
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;90;118;110;97;139;248;336;512;937;2199;5814;10690;2017
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;6753;5662;5927;4590;4357;3872;4171;4136;3443;4115;3192;1058;2017
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;39;75;50;53;89;161;206;278;530;1333;2835;5566;2017
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig § 244a StGB;112;100;79;30;56;27;28;17;29;25;10;2;2017
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;4;2;5;6;3;5;12;31;41;30;26;46;2017
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Schusswaffen;14;21;9;11;9;7;5;4;6;8;4;3;2017
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;1;0;0;1;2;1;0;1;6;9;15;2017
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;56;57;56;47;57;56;62;47;44;47;18;7;2017
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;3;1;0;1;4;3;5;8;8;16;28;53;2017
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;4;3;6;4;4;3;3;3;0;2;0;2017
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;1;0;0;2;2;6;2017
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;5547;4519;3647;2410;2571;2344;2268;1884;1936;2351;3196;1151;2017
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;44;39;55;37;42;77;111;195;357;812;2914;5004;2017
436000;Tageswohnungseinbruch von sonstigem Gut;5355;4375;3565;2361;2508;2282;2210;1852;1899;2292;3149;1133;2017
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;42;37;51;34;41;75;101;187;323;776;2839;4896;2017
436020;Tageswohnungseinbruchdiebstahl bandenmäßig § 244a StGB;137;90;44;22;32;31;31;9;7;34;31;7;2017
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;2;2;4;0;0;0;5;5;18;20;38;55;2017
436400;Tageswohnungseinbruch von Schusswaffen;7;8;8;3;5;3;2;4;0;2;5;2;2017
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;0;0;0;0;1;1;0;0;2;3;7;8;2017
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;46;45;27;23;26;27;22;19;30;22;11;9;2017
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;0;0;0;3;0;1;5;3;13;12;30;44;2017
436800;Tageswohnungseinbruch von Antiquitäten, Kunst- und sakralen Gegenständen;2;1;3;1;0;1;3;0;0;1;0;0;2017
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;0;0;0;0;0;0;0;0;1;1;0;1;2017
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;8272;7479;8426;7497;7943;7331;6968;7013;7121;7081;7701;8085;2017
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;6510;5866;6407;5522;5551;5137;4793;4909;5271;5193;6015;6630;2017
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;6498;5846;6379;5511;5530;5118;4776;4895;5257;5169;6006;6608;2017
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;12;20;28;11;21;19;17;14;14;24;9;22;2017
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1762;1613;2019;1975;2392;2194;2175;2104;1850;1888;1686;1455;2017
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;1757;1600;2012;1968;2383;2190;2162;2094;1846;1878;1683;1451;2017
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;13;7;7;9;4;13;10;4;10;3;4;2017
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;921;1033;1172;1120;1371;1172;1268;1263;1249;1320;1210;814;2017
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;903;1022;1154;1102;1348;1148;1250;1237;1219;1295;1195;805;2017
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;883;1006;1128;1077;1332;1132;1231;1224;1204;1283;1181;798;2017
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;20;16;26;25;16;16;19;13;15;12;14;7;2017
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;11;6;8;14;14;16;10;16;17;14;9;8;2017
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;9;5;8;14;9;12;9;16;16;13;7;6;2017
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;1;0;0;5;4;1;0;1;1;2;2;2017
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;7;5;10;4;9;8;8;10;13;11;6;1;2017
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;7;5;10;4;7;8;7;9;10;11;6;1;2017
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;2;0;1;1;3;0;0;0;2017
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;11909;12210;14266;11784;12957;11746;11831;11295;12574;13051;12593;10408;2017
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;11367;11719;13740;11282;12357;11112;11219;10732;12027;12417;12105;9946;2017
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;11076;11396;13292;10957;11841;10901;11034;10626;11740;12144;11759;9752;2017
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;291;323;448;325;516;211;185;106;287;273;346;194;2017
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;542;491;526;502;600;634;612;563;547;634;488;462;2017
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;538;486;518;497;594;629;609;561;542;628;482;455;2017
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;5;8;5;6;5;3;2;5;6;6;7;2017
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;9;15;11;7;6;6;3;5;1;8;3;10;2017
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;9;15;11;7;6;6;1;5;1;7;3;9;2017
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;2;0;0;1;0;1;2017
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;8;3;8;4;8;6;7;5;4;3;3;1;2017
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;8;3;8;4;8;6;7;5;4;3;3;1;2017
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;4;5;5;2;6;4;9;2;5;6;4;1;2017
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;4;5;5;2;6;4;9;2;5;6;4;1;2017
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;2017
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;1;1;0;0;2;0;2017
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;0;0;0;0;0;0;1;1;0;0;1;0;2017
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;1;0;2017
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;2;2;1;5;2;1;1;0;3;3;3;0;2017
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;1;1;1;5;2;1;0;0;3;3;3;0;2017
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;1;0;0;0;0;1;0;0;0;0;0;2017
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;188;226;201;173;229;206;180;203;209;222;188;153;2017
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;145;172;160;153;190;158;153;179;190;190;161;121;2017
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;43;54;41;20;39;48;27;24;19;32;27;32;2017
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;59;58;71;50;56;61;57;47;64;51;57;58;2017
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;52;46;57;46;47;48;47;41;59;44;48;54;2017
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;12;14;4;9;13;10;6;5;7;9;4;2017
****00;Diebstahl insgesamt und zwar:;154977;155189;181240;161792;181830;180069;181999;171438;169488;171932;169467;151546;2017
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;2387;2511;3027;2687;2682;2650;2574;2649;2957;2960;2739;2070;2017
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;794;1105;1495;1712;2050;2292;2279;2235;1929;2185;1376;952;2017
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;13813;15176;23174;23146;30554;33322;33168;30672;29044;27259;21594;14794;2017
***400;Diebstahl insgesamt von Schusswaffen;56;75;53;52;47;45;44;37;43;53;53;55;2017
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;8893;9448;10621;9357;10126;10180;10629;9255;9166;9405;9162;9298;2017
***700;Diebstahl insgesamt von/aus Automaten;1430;1077;1298;1146;1380;1211;1158;1144;1112;1313;1341;1230;2017
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;72;70;101;122;116;110;155;106;116;125;112;103;2017
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;316;330;345;287;306;288;275;265;253;275;284;314;2017
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;8458;8130;9522;8398;9547;8660;8665;8036;8214;8439;8553;7054;2017
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;4220;4258;4059;3856;3912;3552;4063;3638;3706;4152;3812;3911;2017
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;34261;33317;38077;31947;34145;33302;33660;32174;32583;32164;35917;32744;2017
*26*00;Ladendiebstahl insgesamt;29677;28726;32971;27384;29213;28515;28875;27752;28320;27686;31347;28329;2017
*35*00;Diebstahl insgesamt in/aus Wohnungen;16547;14136;14043;11062;11578;10885;11184;10891;10372;12607;15846;16150;2017
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;9097;8266;9427;8375;8897;8268;7957;8004;8005;8024;8680;8855;2017
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;1487;1731;2148;2046;2391;2111;2280;2238;2195;2286;2215;1450;2017
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;20620;21197;25059;21939;24555;23258;23291;22428;23382;24293;22983;19323;2017
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;11;15;12;9;11;11;5;5;3;10;4;11;2017
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;12;7;9;5;8;8;10;8;6;5;5;3;2017
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;22;23;36;16;27;23;32;19;26;32;25;19;2017
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;3;1;1;3;2;1;2;2;2;0;3;0;2017
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;6;8;10;11;12;5;7;10;10;13;7;5;2017
*90*00;Taschendiebstahl insgesamt;9765;11043;10988;10245;10103;9990;10715;9065;9491;9634;9840;10744;2017
500000;Vermögens- und Fälschungsdelikte;83977;77771;86166;76525;80526;78869;81660;74486;68291;67620;64907;52411;2017
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;65586;59481;64431;56075;56668;53322;54347;44534;35716;29417;18265;4295;2017
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;3250;3883;5195;6009;7870;9471;11496;14540;18305;24528;33967;36806;2017
511000;Waren- und Warenkreditbetrug;22737;19071;21359;20017;20623;21397;24561;18512;16745;16437;15123;13271;2017
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;124;104;127;112;118;126;115;99;97;93;89;54;2017
511110;Betrügerisches Erlangen von Kfz § 263 StGB;111;98;124;109;113;122;115;97;90;88;86;52;2017
511120;Betrügerisches Erlangen von Kfz § 263a StGB;13;6;3;3;5;4;0;2;7;5;3;2;2017
511200;Sonstiger Warenkreditbetrug;13368;12041;13375;12427;12595;12495;12529;11763;10380;10081;9012;8617;2017
511201;Tankbetrug;5226;5099;5515;5838;6061;6209;6874;6385;5898;5827;5016;5044;2017
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;8142;6942;7860;6589;6534;6286;5655;5378;4482;4254;3996;3573;2017
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;5647;4763;5583;4503;4446;4341;3865;3639;2801;2568;2643;2364;2017
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;2495;2179;2277;2086;2088;1945;1790;1739;1681;1686;1353;1209;2017
511300;Warenbetrug;9245;6926;7857;7478;7910;8776;11917;6650;6268;6263;6022;4600;2017
513000;Kapitalanlage- und Anlagebetrug;138;32;36;29;27;26;20;31;26;24;28;15;2017
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;0;2;0;1;1;0;2;3;1;0;3;0;2017
513200;Anlagebetrug § 263 StGB;138;30;36;28;26;26;18;28;25;24;25;15;2017
514000;Geldkreditbetrug;292;306;292;260;263;257;263;260;212;191;146;116;2017
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);9;8;11;9;9;6;5;6;10;7;7;4;2017
514200;Subventionsbetrug § 264 StGB;9;36;8;4;8;7;4;6;5;1;3;0;2017
514300;Krediterlangungsbetrug § 263 StGB;274;262;273;247;246;244;254;248;197;183;136;112;2017
515000;Erschleichen von Leistungen § 265a StGB;21677;21078;22591;20651;20680;18927;18192;17903;16839;16861;17202;12856;2017
515001;Beförderungserschleichung;21417;20835;22351;20393;20454;18577;17935;17619;16606;16641;16910;12720;2017
515079;Sonstiges Erschleichen von Leistungen;260;243;240;258;226;350;257;284;233;220;292;136;2017
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;5132;4860;4848;4295;4600;4522;4719;4123;4240;4001;3775;3045;2017
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);1461;1490;1183;986;1302;1121;1147;1020;1114;861;903;584;2017
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;1754;1760;1774;1627;1546;1610;1849;1496;1490;1555;1426;1312;2017
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;1343;1139;1369;1227;1201;1248;1189;1126;1190;1137;1038;823;2017
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;632;535;645;601;587;608;588;550;609;601;562;429;2017
