Schlüssel;Straftat;Januar;Februar;März;April;Mai;Juni;Juli;August;September;Oktober;November;Dezember;Jahr
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;0;0;0;0;0;0;0;0;1;0;0;0;2019
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;29;31;40;37;23;29;23;27;31;34;18;25;2019
239100;Menschenhandel § 232 StGB;9;18;15;18;10;13;11;11;19;18;11;13;2019
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a. Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;4;17;14;16;10;11;9;8;15;16;8;10;2019
239120;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a, Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;4;0;0;0;0;1;1;1;3;1;1;2;2019
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1 Nr. 1 c), Abs. 2 in Bezug auf Abs. 1 Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1c), Abs. 4 in Bezug auf Abs. 1 Nr. 1c) StGB;0;0;0;0;0;1;0;0;0;0;1;1;2019
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1 Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;1;0;0;1;0;0;1;2;1;1;1;0;2019
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;1;0;1;0;0;0;0;0;0;0;0;2019
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;1;0;0;0;0;0;0;0;0;0;2019
239200;Zwangsprostitution § 232a StGB;18;9;23;14;12;13;11;13;10;16;7;10;2019
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;16;8;21;12;12;13;10;13;10;15;7;7;2019
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;2;1;2;2;0;0;1;0;0;1;0;3;2019
239300;Zwangsarbeit § 232b StGB;0;1;1;2;0;0;0;0;0;0;0;0;2019
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;0;1;1;2;0;0;0;0;0;0;0;0;2019
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2019
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2019
239400;Ausbeutung der Arbeitskraft § 233 StGB;0;0;0;2;0;3;0;2;2;0;0;1;2019
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1 Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;0;0;0;2;0;3;0;2;2;0;0;1;2019
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1 Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2019
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1 Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2019
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;2;3;1;1;1;0;1;1;0;0;0;1;2019
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;1;3;1;1;0;0;1;1;0;0;0;0;2019
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2,  Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);1;0;0;0;1;0;0;0;0;0;0;0;2019
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;2019
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1 Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;1;2019
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;78888;78638;88834;87553;84073;88595;90825;85348;84581;85139;82687;75669;2019
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;526;484;580;556;558;596;593;551;541;543;528;457;2019
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;182;239;398;277;349;511;512;425;397;410;267;221;2019
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;2078;2410;4249;3122;3661;5135;5250;4629;4341;3830;2914;2212;2019
3**400;Einfacher Diebstahl von Schusswaffen;19;12;19;13;4;15;15;24;15;12;15;10;2019
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;6673;6804;6985;7808;7284;7849;7373;6977;6898;7417;7859;7307;2019
3**700;Einfacher Diebstahl von/aus Automaten;122;124;113;177;140;98;92;105;110;130;150;126;2019
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;45;56;50;63;67;75;73;69;70;81;49;61;2019
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;19228;18867;25111;21781;22601;27193;27153;25211;24197;22836;21171;19383;2019
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;18850;18525;24701;21410;22272;26833;26719;24839;23820;22467;20822;19109;2019
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;66;51;105;83;76;87;115;102;88;102;77;68;2019
300050;Entziehung elektrischer Energie § 248c StGB;312;291;305;288;253;273;319;270;289;267;272;206;2019
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;512;473;567;540;540;580;578;541;532;522;514;446;2019
300110;Einfacher Diebstahl von Kraftwagen;232;249;263;260;260;273;270;264;282;289;272;244;2019
300140;Unbefugter Gebrauch von Kraftwagen;280;224;304;280;280;307;308;277;250;233;242;202;2019
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;179;232;390;271;341;494;506;420;395;402;262;218;2019
300210;Einfacher Diebstahl von Mopeds und Krafträdern;161;204;345;234;293;438;451;368;353;354;233;202;2019
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;18;28;45;37;48;56;55;52;42;48;29;16;2019
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;1790;2112;3844;2777;3287;4727;4817;4239;3948;3463;2621;1962;2019
300310;Einfacher Diebstahl von Fahrrädern;1735;2038;3740;2697;3186;4593;4668;4130;3831;3360;2556;1894;2019
300340;Unbefugter Gebrauch von Fahrrädern;55;74;104;80;101;134;149;109;117;103;65;68;2019
300400;Einfacher Diebstahl von Schusswaffen;10;5;10;9;2;7;6;13;11;10;7;2;2019
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;2306;2337;2584;2629;2565;3043;2833;2699;2549;2480;2418;2135;2019
300700;Einfacher Diebstahl von/aus Automaten;108;105;96;155;114;77;79;86;92;119;132;107;2019
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;34;39;40;52;52;64;57;54;55;70;32;49;2019
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;360;258;264;324;277;262;262;223;251;243;225;233;2019
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;336;248;237;298;253;237;251;203;230;225;196;207;2019
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;24;10;27;26;24;25;11;20;21;18;29;26;2019
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;2857;2641;2782;2742;2642;2453;2586;2335;2529;2508;2451;2055;2019
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;2497;2286;2415;2372;2299;2089;2220;1977;2187;2160;2104;1783;2019
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;9;8;7;8;9;7;9;5;5;13;8;9;2019
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;3;7;8;6;8;17;6;5;2;8;5;3;2019
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;40;42;46;58;43;51;74;46;49;40;41;28;2019
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;1;0;1;0;0;1;0;6;2;1;1;3;2019
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;296;283;294;281;267;274;264;284;271;280;277;219;2019
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;4;7;5;12;11;8;4;5;9;1;6;6;2019
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;7;8;6;5;5;6;9;7;4;5;9;4;2019
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;1916;1860;1826;2216;1662;1749;1692;1739;1766;1977;1990;2071;2019
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;1510;1463;1424;1721;1294;1408;1359;1362;1364;1553;1534;1627;2019
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;396;385;390;485;353;328;324;363;393;414;444;431;2019
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;10;12;12;10;15;13;9;14;9;10;12;13;2019
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;29157;29125;29079;30795;27762;24403;26946;25662;26273;27680;28491;25527;2019
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;29157;29125;29079;30795;27762;24403;26946;25662;26273;27680;28491;25527;2019
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;1669;1756;1790;1860;1801;1721;1698;1675;1549;1666;1722;1600;2019
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;15;10;14;11;19;15;13;18;23;17;13;15;2019
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;584;625;608;703;661;693;618;542;568;681;734;649;2019
326*00;Einfacher Ladendiebstahl;26889;26734;26667;28221;25281;21974;24617;23427;24133;25316;26022;23263;2019
326000;Einfacher Ladendiebstahl von sonstigem Gut;26873;26722;26644;28203;25258;21956;24587;23397;24116;25300;25998;23240;2019
326300;Einfacher Ladendiebstahl von Fahrrädern;16;12;23;18;23;18;30;30;17;16;24;23;2019
335*00;Einfacher Diebstahl in/aus Wohnungen;3732;3445;3691;3545;3537;3674;3912;3628;3318;3281;3082;2743;2019
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;3500;3220;3440;3299;3286;3423;3611;3380;3074;3016;2846;2552;2019
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;8;7;8;4;2;7;9;5;2;1;7;5;2019
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;220;209;239;236;239;239;285;235;231;258;221;178;2019
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;4;9;4;6;10;5;7;8;11;6;8;8;2019
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;748;877;940;881;934;875;886;865;897;900;808;704;2019
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;531;643;618;623;645;551;570;569;593;606;593;520;2019
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;217;234;322;258;289;324;316;296;304;294;215;184;2019
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;619;729;951;883;873;746;916;782;827;764;520;132;2019
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;628;735;977;891;884;772;946;835;922;938;881;578;2019
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;603;713;925;858;850;721;896;758;810;742;503;127;2019
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;8;6;26;8;11;26;29;53;94;169;353;440;2019
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;5;3;6;8;9;9;5;5;4;7;4;2;2019
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;0;0;0;0;0;0;1;0;0;1;2;0;2019
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;11;13;20;17;14;16;15;19;13;15;13;3;2019
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;1;0;0;0;0;0;0;0;1;4;6;6;2019
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;8216;8260;9806;9328;9373;10316;10267;9713;9528;9931;9053;8737;2019
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;7945;7983;9422;9006;9017;9889;9790;9245;9110;9533;8695;8463;2019
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;271;277;384;322;356;427;477;468;418;398;358;274;2019
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;1;2;3;1;3;5;5;3;2;3;1;1;2019
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;1;4;3;1;1;0;5;2;1;2;2;2;2019
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;28;24;14;31;24;19;27;32;17;25;34;37;2019
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;0;2;5;3;1;2;4;5;4;2;0;2;2019
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;5;8;8;7;11;4;2;6;2;8;6;3;2019
390000;Einfacher Taschendiebstahl von sonstigem Gut;4508;4562;4355;5465;4655;5072;4710;4690;4859;4870;5147;5288;2019
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;2564;2665;2439;3109;2805;2804;2546;2347;2433;2869;3359;3386;2019
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;62135;58625;68595;64816;64826;68548;69383;66708;66767;69317;64336;59244;2019
4.00E+100;Schwerer Diebstahl von Kraftwagen;1700;1573;1828;1857;1754;1643;1643;1666;1819;1840;1700;1206;2019
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;723;849;1570;1008;1254;1839;1915;1786;1554;1525;1017;728;2019
4.00E+300;Schwerer Diebstahl von Fahrrädern;12593;13543;22202;16741;19312;25232;25014;23610;23015;20951;17159;13171;2019
4**400;Schwerer Diebstahl von Schusswaffen;36;42;26;47;29;25;26;29;26;37;32;27;2019
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;771;677;723;771;695;774;806;734;709;754;729;680;2019
4**700;Schwerer Diebstahl von/aus Automaten;1061;975;912;1011;1000;810;830;771;910;997;1071;991;2019
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;109;69;41;66;44;38;69;52;58;49;41;57;2019
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;9833;9591;10098;10250;9596;8923;9115;8827;9264;10181;8867;9159;2019
400010;Besonders schwerer Fall des Diebstahls;9532;9306;9769;9957;9301;8671;8892;8547;8990;9916;8649;8919;2019
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;301;285;329;293;295;252;223;280;274;265;218;240;2019
400100;Schwerer Diebstahl insgesamt von Kraftwagen;1642;1511;1780;1795;1694;1583;1578;1622;1759;1783;1660;1169;2019
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;1563;1410;1623;1675;1584;1474;1464;1522;1646;1656;1546;1109;2019
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;79;101;157;120;110;109;114;100;113;127;114;60;2019
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;709;827;1551;991;1228;1819;1888;1764;1532;1505;992;707;2019
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;704;818;1535;980;1217;1787;1880;1748;1523;1495;982;698;2019
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;9;16;11;11;32;8;16;9;10;10;9;2019
400300;Schwerer Diebstahl insgesamt von Fahrrädern;11094;11914;20018;14910;17290;23234;22870;21558;20971;18961;15459;11678;2019
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;11061;11860;19969;14780;17212;23155;22791;21506;20937;18938;15424;11647;2019
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;33;54;49;130;78;79;79;52;34;23;35;31;2019
400400;Schwerer Diebstahl insgesamt von Schusswaffen;8;11;10;13;7;7;10;9;10;10;6;7;2019
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;7;11;9;11;7;7;10;9;10;9;6;7;2019
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;1;2;0;0;0;0;0;1;0;0;2019
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;99;85;93;144;104;107;117;102;78;96;96;63;2019
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;95;81;91;135;97;98;113;98;74;90;90;61;2019
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;4;2;9;7;9;4;4;4;6;6;2;2019
400700;Schwerer Diebstahl insgesamt von/aus Automaten;806;758;699;776;772;632;662;633;746;820;891;842;2019
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;769;708;674;731;753;609;650;623;673;733;659;718;2019
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;37;50;25;45;19;23;12;10;73;87;232;124;2019
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;87;55;27;45;29;28;49;41;49;39;27;35;2019
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;86;55;27;45;29;24;47;39;40;36;27;32;2019
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;0;4;2;2;9;3;0;3;2019
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;74;125;86;71;88;98;98;70;80;79;98;169;2019
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;74;125;86;71;88;98;98;70;80;79;98;169;2019
405010;Besonders schwerer Fall des Diebstahls  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;67;109;77;56;78;85;91;65;71;70;84;161;2019
405020;Schwerer Diebstahl  in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;16;9;15;10;13;7;5;9;9;14;8;2019
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;4975;4741;5295;5371;5252;4967;5057;4484;4522;4940;4532;4174;2019
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;4740;4485;5011;5081;4983;4676;4751;4220;4261;4653;4281;3920;2019
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;4637;4381;4896;4964;4893;4584;4622;4161;4190;4575;4199;3874;2019
410020;Schwerer Diebstahl  in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;103;104;115;117;90;92;129;59;71;78;82;46;2019
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;50;47;39;47;47;46;45;30;45;45;34;30;2019
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;41;42;33;46;44;42;41;30;38;42;29;28;2019
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;5;6;1;3;4;4;0;7;3;5;2;2019
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;14;22;19;17;26;20;27;22;22;20;25;21;2019
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;13;20;19;16;26;20;25;22;21;20;25;21;2019
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2;0;1;0;0;2;0;1;0;0;0;2019
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;67;86;122;113;101;131;137;122;122;127;101;87;2019
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;67;84;122;112;99;131;135;120;121;124;101;87;2019
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2;0;1;2;0;2;2;1;3;0;0;2019
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;5;3;3;3;1;3;2;4;2;4;1;5;2019
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;5;3;3;3;1;3;2;4;2;4;0;5;2019
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;1;0;2019
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;41;39;58;47;35;44;46;38;31;53;43;59;2019
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;36;38;56;44;33;41;44;37;30;51;38;55;2019
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;1;2;3;2;3;2;1;1;2;5;4;2019
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;42;49;31;47;47;38;36;41;34;30;36;38;2019
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;39;47;31;43;44;37;33;35;29;30;33;37;2019
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2;0;4;3;1;3;6;5;0;3;1;2019
